t_s,M,power_w,V_load_worst,V_load_avg
0.661744,11,140.881,0.927820,0.927820
0.661751,11,142.404,0.923200,0.923200
0.661759,11,145.735,0.913460,0.913460
0.661765,11,142.030,0.928273,0.928273
0.661999,11,141.265,0.899700,0.925245
0.662998,11,141.032,0.887978,0.925076
0.664002,11,141.669,0.904699,0.923904
0.665001,11,142.844,0.902025,0.923534
0.666002,11,141.684,0.908480,0.925535
0.667001,11,141.683,0.913427,0.925321
0.668001,11,141.838,0.911527,0.925056
0.669002,11,141.564,0.895976,0.923990
0.677198,11,141.791,0.916219,0.926052
0.677221,11,148.935,0.908560,0.908560
0.677235,11,147.592,0.916334,0.916334
0.677244,11,143.705,0.927737,0.927737
0.677254,11,130.599,0.929129,0.929129
0.677261,11,142.081,0.928020,0.928020
0.677269,11,138.747,0.929402,0.929402
0.677276,11,142.702,0.924493,0.924493
0.677996,11,141.374,0.895551,0.924928
0.688718,11,141.195,0.898084,0.924854
0.688747,11,139.027,0.928962,0.928962
0.688760,11,146.547,0.914380,0.914380
0.688780,11,143.839,0.925679,0.925679
0.688790,11,143.694,0.926634,0.926634
0.688800,11,142.612,0.928437,0.928437
0.688808,11,138.595,0.928890,0.928890
0.688817,11,137.323,0.929380,0.929380
0.688825,11,146.455,0.912374,0.912374
0.688834,11,142.748,0.927343,0.927343
0.688995,11,142.062,0.896420,0.924913
0.690000,11,142.102,0.901398,0.924274
0.691002,11,142.054,0.902300,0.923923
0.692002,11,141.031,0.913641,0.924807
0.693002,11,142.232,0.905255,0.922696
0.694002,11,142.435,0.903729,0.924198
0.695001,11,142.508,0.891816,0.921598
0.696002,11,141.436,0.904368,0.925345
0.711384,12,142.412,0.907840,0.923354
0.711407,12,150.629,0.905627,0.905627
0.711421,12,155.207,0.894509,0.894509
0.711429,12,148.793,0.921003,0.921003
0.711438,12,159.104,0.888299,0.888299
0.711446,12,147.869,0.925298,0.925298
0.711454,12,151.022,0.920025,0.920025
0.711461,12,148.548,0.925254,0.925254
0.711469,12,156.812,0.901386,0.901386
0.711476,12,149.640,0.924654,0.924654
0.711484,12,159.607,0.895585,0.895585
0.711491,12,144.773,0.924532,0.924532
0.711498,12,146.634,0.924962,0.924962
0.711505,12,156.541,0.903879,0.903879
0.711520,12,154.576,0.913856,0.913856
0.711995,12,149.978,0.889905,0.919936
0.712995,12,149.840,0.884076,0.920431
0.714001,12,149.409,0.880563,0.919696
0.715001,12,147.983,0.903795,0.921745
0.716001,12,149.531,0.902542,0.921328
0.717002,12,149.101,0.889335,0.920786
0.728385,12,150.899,0.893718,0.919353
0.728408,12,149.582,0.924828,0.924828
0.728423,12,149.612,0.924902,0.924902
0.728431,12,154.040,0.912369,0.912369
0.728447,12,152.543,0.919375,0.919375
0.728455,12,153.817,0.916090,0.916090
0.728463,12,149.762,0.924309,0.924309
0.728470,12,140.943,0.925353,0.925353
0.728478,12,152.589,0.914611,0.914611
0.728485,12,145.590,0.925459,0.925459
0.728493,12,141.629,0.926205,0.926205
0.728999,12,149.568,0.899779,0.920326
0.730430,12,150.515,0.882508,0.919597
0.731542,12,149.719,0.888185,0.919405
0.732002,12,150.263,0.905973,0.921503
0.733001,12,150.024,0.892590,0.919874
0.734001,12,151.003,0.909569,0.920616
0.734998,12,150.933,0.902305,0.918746
0.736048,12,149.423,0.907449,0.920834
0.747941,12,149.777,0.905085,0.921350
0.747964,12,148.066,0.925008,0.925008
0.747978,12,143.546,0.925652,0.925652
0.747987,12,151.654,0.916008,0.916008
0.747996,12,147.922,0.925493,0.925493
0.748003,12,153.124,0.912093,0.912093
0.748011,12,151.145,0.920815,0.920815
0.748018,12,148.560,0.925105,0.925105
0.748027,12,155.667,0.905942,0.905942
0.748034,12,153.857,0.915091,0.915091
0.748048,12,152.691,0.920490,0.920490
0.748055,12,150.511,0.924240,0.924240
0.748995,12,150.194,0.876024,0.919765
0.750002,12,149.990,0.884498,0.919802
0.751001,12,148.251,0.906643,0.922012
0.752002,12,150.165,0.900599,0.917637
0.753001,12,150.132,0.908441,0.920835
0.754001,12,149.270,0.899851,0.920227
0.755001,12,150.694,0.895104,0.918169
0.756002,12,151.145,0.902613,0.919036
0.771366,13,149.469,0.904787,0.920280
0.771389,13,159.347,0.894813,0.894813
0.771403,13,163.575,0.886132,0.886132
0.771412,13,157.953,0.910878,0.910878
0.771421,13,155.547,0.920754,0.920754
0.771428,13,157.969,0.913151,0.913151
0.771436,13,159.422,0.909986,0.909986
0.771443,13,167.446,0.885882,0.885882
0.771451,13,154.097,0.921135,0.921135
0.771458,13,152.294,0.921679,0.921679
0.771466,13,159.788,0.911423,0.911423
0.771473,13,157.386,0.920991,0.920991
0.771480,13,156.209,0.921461,0.921461
0.771487,13,160.672,0.909742,0.909742
0.771495,13,157.025,0.921179,0.921179
0.771998,13,158.630,0.886541,0.915215
0.772999,13,158.376,0.882450,0.915781
0.774001,13,157.503,0.890785,0.916727
0.775002,13,156.204,0.900700,0.916741
0.776002,13,157.479,0.898062,0.918072
0.777002,13,158.898,0.898548,0.915208
0.788809,13,159.043,0.898957,0.915547
0.788833,13,154.903,0.920898,0.920898
0.788848,13,155.213,0.921197,0.921197
0.788857,13,160.279,0.912482,0.912482
0.788866,13,152.350,0.921509,0.921509
0.788874,13,157.328,0.920384,0.920384
0.788882,13,161.160,0.908079,0.908079
0.788889,13,154.783,0.921372,0.921372
0.788897,13,156.292,0.921469,0.921469
0.788904,13,151.936,0.921981,0.921981
0.788911,13,154.929,0.922092,0.922092
0.788998,13,157.912,0.889507,0.913942
0.789998,13,158.243,0.879453,0.915341
0.791001,13,157.059,0.894693,0.916589
0.792023,13,160.936,0.891253,0.911434
0.793134,13,158.956,0.882800,0.913819
0.794218,13,157.556,0.890112,0.915969
0.795304,13,158.188,0.883878,0.916223
0.797283,13,158.474,0.888876,0.914749
0.797306,13,153.837,0.921533,0.921533
0.811403,13,157.964,0.888179,0.915260
0.811429,13,153.437,0.920492,0.920492
0.811439,13,157.823,0.920611,0.920611
0.811456,13,151.127,0.921376,0.921376
0.811464,13,154.357,0.921665,0.921665
0.811473,13,166.092,0.890940,0.890940
0.811481,13,161.180,0.912159,0.912159
0.811489,13,161.885,0.911310,0.911310
0.811496,13,156.468,0.920497,0.920497
0.811504,13,173.270,0.873986,0.873986
0.811511,13,156.652,0.919591,0.919591
0.811518,13,166.516,0.901009,0.901009
0.811525,13,157.710,0.919446,0.919446
0.811533,13,158.611,0.919696,0.919696
0.811999,13,157.124,0.884739,0.916554
0.812996,13,158.233,0.889883,0.915012
0.814001,13,158.881,0.886137,0.914995
0.815002,13,157.884,0.893696,0.917117
0.816001,13,158.554,0.898364,0.915439
0.817002,13,157.281,0.884757,0.915428
0.818001,13,158.517,0.897210,0.915221
0.819002,13,158.458,0.898883,0.916295
0.823657,13,157.079,0.905657,0.917874
0.823684,13,164.178,0.897886,0.897886
0.823695,13,161.082,0.911986,0.911986
0.823706,13,159.687,0.918031,0.918031
0.823995,13,157.868,0.901034,0.917473
0.826158,13,157.932,0.891832,0.916355
0.826182,13,153.457,0.921357,0.921357
0.828413,13,158.074,0.893896,0.915606
0.828436,13,158.249,0.919034,0.919034
0.828951,13,157.781,0.889283,0.915666
0.830842,13,161.146,0.904505,0.912638
0.830997,13,156.978,0.904595,0.916885
0.832001,13,158.232,0.899680,0.916113
0.833002,13,156.021,0.888055,0.917140
0.834002,14,162.721,0.891725,0.909886
0.835002,14,165.720,0.896175,0.912568
0.844520,14,166.297,0.885410,0.911164
0.844543,14,165.116,0.916936,0.916936
0.844557,14,172.280,0.896873,0.896873
0.844566,14,169.577,0.909083,0.909083
0.844576,14,166.526,0.916227,0.916227
0.844584,14,161.507,0.916831,0.916831
0.844592,14,167.168,0.914125,0.914125
0.844599,14,167.757,0.912663,0.912663
0.844607,14,166.814,0.916431,0.916431
0.845001,14,166.586,0.894319,0.912639
0.847299,14,165.647,0.881114,0.912063
0.847323,14,161.519,0.918049,0.918049
0.849549,14,165.338,0.894694,0.911937
0.849574,14,160.986,0.917241,0.917241
0.850002,14,166.815,0.886036,0.911193
0.851756,14,166.215,0.916399,0.916476
0.851996,14,166.466,0.884828,0.910813
0.853287,14,164.598,0.905671,0.915021
0.855503,14,166.831,0.878790,0.910955
0.855527,14,166.176,0.916712,0.916712
0.856002,14,166.176,0.894492,0.912699
0.864466,14,169.394,0.907472,0.907472
0.864491,14,169.975,0.907143,0.907143
0.864502,14,165.454,0.916377,0.916377
0.864512,14,167.193,0.916382,0.916382
0.864520,14,174.841,0.891584,0.891584
0.864529,14,169.636,0.912755,0.912755
0.864537,14,161.147,0.916312,0.916312
0.864545,14,170.072,0.907521,0.907521
0.865000,14,165.621,0.890554,0.912244
0.866002,14,166.562,0.885472,0.911511
0.867002,14,165.874,0.895101,0.912260
0.868002,14,165.109,0.897087,0.912837
0.869001,14,166.205,0.890717,0.911035
0.870002,14,167.477,0.873946,0.909999
0.871001,14,165.021,0.900908,0.914546
0.883909,14,166.001,0.885106,0.910866
0.883931,14,167.464,0.913784,0.913784
0.883946,14,170.320,0.904971,0.904971
0.883955,14,168.722,0.912155,0.912155
0.883971,14,157.596,0.917156,0.917156
0.883983,14,171.209,0.899154,0.899154
0.883992,14,177.118,0.882935,0.882935
0.883999,14,168.845,0.915572,0.915572
0.884007,14,158.893,0.916569,0.916569
0.884014,14,160.807,0.917174,0.917174
0.884022,14,161.413,0.917598,0.917598
0.884029,14,172.324,0.893077,0.893077
0.885043,14,173.613,0.893027,0.893027
0.885056,14,158.208,0.917072,0.917072
0.885999,14,165.996,0.879953,0.911463
0.887001,14,166.008,0.884410,0.911665
0.888001,14,166.345,0.886012,0.910124
0.897424,14,167.638,0.904046,0.913002
0.897450,14,161.619,0.916642,0.916642
0.897460,14,171.224,0.901941,0.901941
0.897470,14,163.546,0.916598,0.916598
0.897478,14,165.745,0.916704,0.916704
0.897487,14,161.545,0.917209,0.917209
0.897494,14,166.304,0.914856,0.914856
0.897502,14,167.100,0.912658,0.912658
0.897509,14,172.759,0.894964,0.894964
0.897998,14,166.406,0.886166,0.910805
0.899001,14,165.789,0.879284,0.912243
0.900001,15,166.592,0.889557,0.909153
0.901001,15,174.219,0.873225,0.904091
0.902002,15,173.034,0.883241,0.908120
0.907686,15,175.121,0.876680,0.906635
0.907709,15,174.481,0.911574,0.911574
0.907723,15,179.943,0.894000,0.894000
0.907732,15,171.719,0.912709,0.912709
0.907741,15,180.508,0.893388,0.893388
0.907995,15,173.593,0.876536,0.907920
0.910572,15,174.376,0.881363,0.906443
0.910597,15,174.337,0.912709,0.912709
0.911001,15,173.849,0.878475,0.906014
0.912784,15,172.927,0.906325,0.910380
0.912995,15,175.113,0.889595,0.907089
0.914001,15,174.102,0.872189,0.904384
0.915001,15,174.772,0.888146,0.907436
0.916002,15,174.649,0.888929,0.906538
0.917002,15,173.664,0.886231,0.908559
0.926485,15,174.625,0.883497,0.906477
0.926508,15,180.288,0.892114,0.892114
0.926522,15,174.312,0.912510,0.912510
0.926531,15,180.346,0.895012,0.895012
0.926541,15,169.791,0.912600,0.912600
0.926549,15,176.873,0.905844,0.905844
0.926557,15,166.540,0.913260,0.913260
0.926565,15,167.732,0.913835,0.913835
0.926573,15,168.631,0.914205,0.914205
0.926998,15,173.965,0.879305,0.906344
0.929054,15,173.764,0.877765,0.907242
0.929078,15,169.042,0.913319,0.913319
0.931285,15,173.311,0.876109,0.907105
0.931307,15,162.082,0.914014,0.914014
0.933494,15,173.522,0.886551,0.907659
0.933515,15,169.804,0.913307,0.913307
0.934002,15,173.759,0.885302,0.908139
0.935726,15,177.317,0.899897,0.899897
0.936002,15,173.527,0.885384,0.907610
0.944580,15,173.638,0.895086,0.907174
0.944603,15,175.368,0.905998,0.905998
0.944617,15,179.462,0.893913,0.893913
0.944625,15,181.583,0.890266,0.890266
0.944635,15,174.242,0.912138,0.912138
0.944642,15,175.123,0.912198,0.912198
0.944651,15,178.805,0.901758,0.901758
0.944658,15,166.693,0.912833,0.912833
0.944996,15,174.193,0.861572,0.906633
0.946001,15,173.563,0.870799,0.907091
0.947001,15,173.866,0.888121,0.906525
0.948002,15,173.055,0.894690,0.908472
0.949001,15,174.705,0.892559,0.907252
0.950002,15,173.938,0.893337,0.908340
0.951001,15,173.145,0.886971,0.908751
0.958463,15,173.922,0.879303,0.907562
0.958488,15,169.200,0.913968,0.913968
0.958504,15,167.658,0.914409,0.914409
0.958513,15,172.829,0.909039,0.909039
0.958524,15,173.234,0.908629,0.908629
0.958533,15,167.600,0.914497,0.914497
0.958543,15,173.321,0.906947,0.906947
0.958999,15,174.091,0.877469,0.907443
0.965437,15,174.151,0.874737,0.907714
0.965459,15,173.399,0.906343,0.906343
0.965472,15,180.661,0.884057,0.884057
0.965481,15,167.535,0.913951,0.913951
0.965491,15,175.613,0.902491,0.902491
0.965499,15,175.135,0.905989,0.905989
0.965996,15,173.751,0.876126,0.908230
0.967001,16,175.395,0.876703,0.906403
0.968002,16,180.509,0.878081,0.903017
0.969002,16,182.945,0.873871,0.899675
0.970001,16,179.589,0.885789,0.906052
0.971002,16,181.162,0.885350,0.902873
0.972002,16,181.780,0.877099,0.904129
0.984495,16,180.620,0.887041,0.904981
0.984539,16,178.000,0.910054,0.910054
0.984554,16,191.607,0.871853,0.871853
0.984563,16,182.013,0.908905,0.908905
0.984572,16,176.237,0.909500,0.909500
0.984580,16,184.220,0.898999,0.898999
0.984588,16,182.624,0.905982,0.905982
0.984595,16,173.542,0.909910,0.909910
0.984613,16,186.106,0.890588,0.890588
0.984620,16,185.792,0.894883,0.894883
0.984628,16,178.773,0.909223,0.909223
0.984634,16,184.774,0.898725,0.898725
0.984995,16,181.669,0.877143,0.903772
0.985999,16,181.933,0.868840,0.903048
0.987979,16,182.357,0.872691,0.904205
0.988001,16,182.018,0.907294,0.907294
0.990194,16,182.544,0.883944,0.903083
0.990216,16,176.731,0.908789,0.908789
0.992837,16,182.805,0.878889,0.902679
0.992861,16,189.987,0.886425,0.886425
0.992995,16,182.551,0.893801,0.904925
0.995083,16,183.497,0.890030,0.902647
0.995104,16,181.661,0.908998,0.908998
0.997319,16,182.423,0.884493,0.902350
0.997343,16,183.396,0.907751,0.907751
0.998001,16,181.758,0.874729,0.903274
0.999001,16,180.695,0.888042,0.903990
1.000001,16,182.644,0.875069,0.901596
1.001002,13,181.252,0.880694,0.905402
1.002002,10,158.890,0.907292,0.916284
1.013378,7,133.003,0.921108,0.929227
1.013402,7,110.124,0.935481,0.935481
1.013416,7,107.469,0.937638,0.937638
1.013424,7,109.545,0.939156,0.939156
1.013433,7,111.107,0.940214,0.940214
1.013440,7,111.690,0.941002,0.941002
1.013447,7,106.716,0.942130,0.942130
1.013454,7,109.998,0.942704,0.942704
1.013461,7,103.963,0.943767,0.943767
1.013467,7,109.905,0.944023,0.944023
1.013474,7,111.821,0.944037,0.944037
1.013999,7,109.421,0.921831,0.942130
1.015284,4,98.128,0.923292,0.947479
1.016387,1,77.265,0.942724,0.957164
1.018694,2,62.517,0.947112,0.965981
1.018721,1,68.781,0.952561,0.952561
1.019002,1,61.058,0.958309,0.966663
1.030558,2,61.903,0.963984,0.965834
1.030586,1,71.408,0.937432,0.937432
1.030600,1,62.532,0.968297,0.968297
1.030610,1,65.072,0.962863,0.962863
1.030617,1,60.471,0.968457,0.968457
1.030626,1,60.611,0.968705,0.968705
1.030633,1,61.396,0.968824,0.968824
1.030640,1,59.567,0.969103,0.969103
1.030654,1,59.405,0.969342,0.969342
1.030661,1,60.404,0.969433,0.969433
1.030668,1,63.353,0.962198,0.962198
1.030999,1,61.806,0.952476,0.966150
1.032001,1,61.053,0.928996,0.966560
1.033002,2,61.890,0.953839,0.965798
1.034001,1,61.474,0.952065,0.965410
1.035001,1,62.433,0.933014,0.965037
1.036002,1,61.416,0.942893,0.965450
1.037001,1,61.978,0.942111,0.964149
1.038001,1,60.898,0.956589,0.967006
1.053375,2,61.972,0.940172,0.964677
1.053399,1,68.994,0.945239,0.945239
1.053417,1,61.090,0.968642,0.968642
1.053426,1,60.674,0.968846,0.968846
1.053434,1,59.707,0.969106,0.969106
1.053441,1,59.737,0.969311,0.969311
1.053449,1,60.608,0.969388,0.969388
1.053455,1,58.183,0.969692,0.969692
1.053462,1,61.050,0.968273,0.968273
1.053469,1,59.365,0.969783,0.969783
1.053476,1,59.396,0.969886,0.969886
1.053482,1,64.063,0.957379,0.957379
1.053489,1,58.994,0.969703,0.969703
1.053495,1,60.829,0.968939,0.968939
1.053509,1,62.832,0.962536,0.962536
1.053996,1,61.323,0.950461,0.966335
1.054998,1,61.577,0.937819,0.966544
1.056001,1,61.106,0.950432,0.966665
1.057001,1,61.272,0.954392,0.966537
1.058001,1,61.859,0.946730,0.965536
1.070372,2,61.566,0.944171,0.966136
1.070400,1,73.474,0.929005,0.929005
1.070415,1,59.041,0.968677,0.968677
1.070425,1,58.751,0.969067,0.969067
1.070432,1,59.481,0.969305,0.969305
1.070440,1,59.354,0.969509,0.969509
1.070447,1,60.749,0.969532,0.969532
1.070454,1,63.817,0.960138,0.960138
1.070461,1,66.561,0.952780,0.952780
1.070468,1,64.466,0.962399,0.962399
1.070482,1,58.814,0.968954,0.968954
1.070490,1,60.520,0.969111,0.969111
1.070996,1,61.216,0.956548,0.966793
1.072001,1,61.334,0.946729,0.967135
1.073001,1,61.314,0.942862,0.966290
1.074001,1,60.757,0.958927,0.967177
1.075002,1,61.665,0.942996,0.965810
1.076001,1,61.285,0.946857,0.966744
1.085973,2,61.933,0.952683,0.965525
1.085997,1,70.699,0.940583,0.940583
1.086014,1,62.513,0.968259,0.968259
1.086022,1,60.966,0.968510,0.968510
1.086031,1,56.850,0.969123,0.969123
1.086037,1,64.524,0.960090,0.960090
1.086045,1,60.025,0.969075,0.969075
1.086052,1,60.365,0.969223,0.969223
1.086059,1,60.387,0.969340,0.969340
1.086065,1,60.968,0.969375,0.969375
1.087000,1,61.170,0.952643,0.966638
1.088001,1,61.322,0.939852,0.965971
1.089002,1,61.589,0.941548,0.965988
1.090001,1,61.179,0.929921,0.965087
1.091001,1,61.427,0.954215,0.967213
1.092002,1,61.150,0.937947,0.966043
1.093002,1,60.265,0.953964,0.967065
1.105492,2,61.072,0.942326,0.966446
1.105516,1,66.842,0.949080,0.949080
1.105533,1,60.344,0.969257,0.969257
1.105541,1,59.328,0.969473,0.969473
1.105550,1,60.971,0.969481,0.969481
1.105557,1,58.946,0.969690,0.969690
1.105565,1,63.017,0.961873,0.961873
1.105578,1,59.047,0.969656,0.969656
1.105586,1,65.264,0.954735,0.954735
1.105593,1,61.797,0.968569,0.968569
1.105600,1,61.057,0.969237,0.969237
1.105607,1,58.147,0.969575,0.969575
1.105998,1,61.245,0.953186,0.966078
1.106999,1,60.971,0.931756,0.966688
1.109930,2,61.419,0.963255,0.966468
1.109957,1,71.925,0.932871,0.932871
1.109999,1,61.488,0.959679,0.965912
1.112166,2,60.686,0.940492,0.966951
1.112190,1,67.903,0.946612,0.946612
1.114456,2,60.985,0.950543,0.966067
1.114481,1,71.296,0.938110,0.938110
1.217117,2,61.262,0.958366,0.967204
1.217161,1,69.021,0.945159,0.945159
1.217182,1,63.475,0.967310,0.967310
1.217191,1,64.166,0.965248,0.965248
1.217200,1,59.867,0.968656,0.968656
1.217207,1,59.282,0.968997,0.968997
1.217215,1,57.436,0.969454,0.969454
1.217222,1,61.076,0.969455,0.969455
1.217229,1,61.181,0.969155,0.969155
1.217236,1,62.641,0.964445,0.964445
1.217243,1,61.121,0.969322,0.969322
1.217249,1,63.546,0.962179,0.962179
1.217256,1,61.308,0.969152,0.969152
1.217263,1,61.892,0.968515,0.968515
1.217270,1,62.049,0.968109,0.968109
1.217277,1,58.407,0.969440,0.969440
1.217284,1,60.168,0.969535,0.969535
1.217291,1,61.090,0.969014,0.969014
1.217298,1,62.871,0.963292,0.963292
1.217304,1,62.943,0.964112,0.964112
1.217311,1,59.557,0.969379,0.969379
1.217317,1,57.355,0.969768,0.969768
1.217325,1,60.456,0.969768,0.969768
1.217331,1,63.965,0.958348,0.958348
1.217338,1,58.065,0.969728,0.969728
1.217344,1,63.259,0.960873,0.960873
1.217351,1,62.148,0.965998,0.965998
1.217358,1,60.840,0.969396,0.969396
1.217365,1,61.874,0.967223,0.967223
1.217371,1,54.415,0.970022,0.970022
1.217379,1,56.144,0.970403,0.970403
1.217385,1,60.154,0.967272,0.967272
1.217392,1,62.945,0.958701,0.958701
1.217399,1,59.717,0.969989,0.969989
1.217406,1,61.807,0.964168,0.964168
1.217412,1,60.128,0.969836,0.969836
1.217419,1,61.079,0.967386,0.967386
1.217426,1,61.224,0.967329,0.967329
1.217433,1,60.895,0.968814,0.968814
1.217439,1,60.283,0.969699,0.969699
1.217446,1,60.045,0.969755,0.969755
1.217452,1,60.526,0.969638,0.969638
1.217460,1,61.065,0.967901,0.967901
1.217466,1,62.638,0.963085,0.963085
1.217473,1,62.587,0.964369,0.964369
1.217479,1,65.552,0.955570,0.955570
1.217486,1,62.760,0.967004,0.967004
1.217492,1,58.501,0.969233,0.969233
1.217499,1,56.457,0.969741,0.969741
1.217506,1,56.405,0.970152,0.970152
1.217513,1,60.648,0.967046,0.967046
1.217519,1,62.503,0.961523,0.961523
1.217526,1,61.259,0.967025,0.967025
1.217532,1,65.260,0.954449,0.954449
1.217539,1,63.424,0.963020,0.963020
1.217545,1,61.715,0.969070,0.969070
1.217552,1,63.847,0.962593,0.962593
1.217559,1,62.230,0.968874,0.968874
1.217565,1,64.494,0.961564,0.961564
1.217572,1,60.388,0.968881,0.968881
1.217579,1,62.496,0.968042,0.968042
1.217585,1,60.186,0.969066,0.969066
1.217592,1,62.697,0.966366,0.966366
1.217599,1,64.725,0.960210,0.960210
1.217606,1,63.362,0.966140,0.966140
1.217612,1,61.395,0.968768,0.968768
1.217619,1,61.701,0.968845,0.968845
1.217626,1,65.267,0.959207,0.959207
1.217633,1,60.515,0.968788,0.968788
1.217639,1,61.723,0.968858,0.968858
1.217646,1,61.031,0.968983,0.968983
